,Unnamed: 0,url,domain,post_id,published,author,flow,polling,content_len,title,comments,favs,views,votes_plus,votes_minus,views_lognorm,favs_lognorm,comments_lognorm
6206,6206,https://habrahabr.ru/post/43485/,habrahabr.ru,43485,2008-10-29 10:33:00,@kulikoff,develop,False,3237,"О том, как не надо делать сайты на NetCat",137,19,7700,55.0,11.0,1.41469856907,0.507236790257,1.33958820204
6207,6207,https://habrahabr.ru/post/43489/,habrahabr.ru,43489,2008-10-29 10:45:00,@iBear,develop,False,4571,Отрицательная сторона передачи значений по ссылкам,129,73,6400,84.0,12.0,1.29344589361,1.32522900085,1.28320847295
6208,6208,https://geektimes.ru/post/43490/,geektimes.ru,43490,2008-10-29 10:46:00,@eosunknown,,False,1054,Multitouch в EeePC,18,5,348,25.0,1.0,-0.342533524564,0.112155068476,-0.412019072363
6209,6209,https://habrahabr.ru/post/43491/,habrahabr.ru,43491,2008-10-29 10:56:00,@maddogg,develop,False,3858,Правильный цикл работы с версиями SVN,56,172,17900,54.0,18.0,1.92596293968,1.85195312567,0.593384473265
6210,6210,https://geektimes.ru/post/43495/,geektimes.ru,43495,2008-10-29 12:41:00,@sigizmund,,False,4759,"Анонсы, благодарности и обещания",60,11,917,58.0,12.0,0.38542740352,0.629138608894,0.605714087328
6211,6211,https://habrahabr.ru/post/43494/,habrahabr.ru,43494,2008-10-29 13:03:00,@TIKR_ru,misc,False,6528,Применили коллективный разум к инвестициям в акции,90,32,979,72.0,8.0,0.128022772728,0.818962434859,0.983411798841
6212,6212,https://habrahabr.ru/post/43500/,habrahabr.ru,43500,2008-10-29 13:38:00,@alex946,develop,False,2119,Эксперимент — сколько живых денег может принести ускорение загрузки сайта.,41,32,497,83.0,8.0,-0.291717833221,0.819309341424,0.341639530527
6213,6213,https://geektimes.ru/post/43501/,geektimes.ru,43501,2008-10-29 13:49:00,@alizar,,False,1227,Motorola сокращает штат и полностью переходит на Android?,32,1,127,36.0,3.0,-1.09938633875,-0.711229230831,0.067835588668
6214,6214,https://habrahabr.ru/company/turbomilk/blog/43502/,habrahabr.ru,43502,2008-10-29 13:52:00,,misc,False,2761,Интерфейс к супермаркету или Тележка 2.0,109,8,1400,62.0,50.0,0.350162977398,0.00511621512782,1.14214879293
6215,6215,https://habrahabr.ru/post/43505/,habrahabr.ru,43505,2008-10-29 14:32:00,@sazAM,misc,False,11118,Лучшие стартапы октября,58,33,323,41.0,19.0,-0.559324821207,0.837356587473,0.621097508471
6216,6216,https://habrahabr.ru/post/43511/,habrahabr.ru,43511,2008-10-29 15:40:00,@XuMiX,develop,False,4620,Делаем вебдванольные превьюшки с ImageMagick,54,207,12400,59.0,14.0,1.70613943038,1.97019722722,0.561689992906
6217,6217,https://geektimes.ru/post/43512/,geektimes.ru,43512,2008-10-29 15:43:00,@alizar,,False,1168,Новинки в Gmail Labs: гаджеты Calendar и Docs,23,6,429,30.0,6.0,-0.184952529189,0.224138215714,-0.207696612611
6218,6218,https://geektimes.ru/post/43516/,geektimes.ru,43516,2008-10-29 16:23:00,@alizar,,False,1624,Запуск социальной платформы Y!OS 1.0,1,1,135,7.0,1.0,-1.04773294409,-0.717878881789,-2.3805157966
6219,6219,https://geektimes.ru/post/43517/,geektimes.ru,43517,2008-10-29 16:34:00,@Geeker,,False,950,Новый концептуальный автомобиль Great Racer от Honda,0,0,111,1.0,3.0,-1.18964443309,-1.23621296402,-2.96031883068
6220,6220,https://geektimes.ru/post/43506/,geektimes.ru,43506,2008-10-29 16:40:00,@vovander,,False,6158,"Потоковая обработка видео при помощи lighttpd/nginx, Mplayer(Mencoder), Ruby, Flvtool2",27,60,1400,20.0,1.0,0.710234995656,1.84092609226,-0.0585915999656
6221,6221,https://habrahabr.ru/post/43524/,habrahabr.ru,43524,2008-10-29 18:01:00,@mixen,develop,False,1688,Доступен Silverlight Toolkit,7,19,492,30.0,13.0,-0.30108912179,0.498113230558,-1.04946256439
6222,6222,https://habrahabr.ru/company/google/blog/43528/,habrahabr.ru,43528,2008-10-29 18:52:00,,misc,False,3835,Будущее Интернета на RIW-2008,4,0,221,7.0,2.0,-0.795306710019,-1.3778414533,-1.43883815986
6223,6223,https://geektimes.ru/post/43529/,geektimes.ru,43529,2008-10-29 18:53:00,@Shapelez,,False,5294,Что год грядущий нам готовит: Windows 7,245,11,195,75.0,19.0,-0.772370224428,0.608221807362,1.81073026513
6224,6224,https://habrahabr.ru/post/43054/,habrahabr.ru,43054,2008-10-29 21:17:00,@ognevsky,design,False,5692,«Система личных сообщений 2.0» или «две истории»,72,45,2500,69.0,36.0,0.720495861503,1.02726535778,0.791544400404
6225,6225,https://geektimes.ru/post/43541/,geektimes.ru,43541,2008-10-29 21:23:00,@Tigger,,False,5980,Интервью с Медведевым. О безопасности.,14,5,315,28.0,11.0,-0.411781768637,0.090498586564,-0.590500352299
6226,6226,https://habrahabr.ru/post/43543/,habrahabr.ru,43543,2008-10-29 21:44:00,@Shpankov,develop,False,1083,Встреча с Opera во Владивостоке,41,1,150,14.0,3.0,-1.02896469063,-0.93297472651,0.328260805249
6227,6227,https://habrahabr.ru/post/43544/,habrahabr.ru,43544,2008-10-29 21:52:00,@Orenlab,admin,False,2670,Борьба с обидчиками в интернете — новый способ,14,1,241,10.0,7.0,-0.732805318245,-0.930956843091,-0.533175799002
6228,6228,https://habrahabr.ru/post/43551/,habrahabr.ru,43551,2008-10-29 23:17:00,@popotam2,management,False,702,Дизайн для заказчика или качественный дизайн,48,4,874,6.0,3.0,0.0652332247452,-0.35700270977,0.45790004409
6229,6229,https://geektimes.ru/post/43553/,geektimes.ru,43553,2008-10-29 23:22:00,@FRAGIL3,,False,1105,Революция в книгоиздании от Google,67,3,94,23.0,1.0,-1.31203259442,-0.209934365232,0.703465652456
6230,6230,https://habrahabr.ru/post/284388/,habrahabr.ru,284388,2008-10-29 23:59:00,@maashaa,management,False,1885,"Как быть, если хочется денег, а не дают?",99,3,328,46.0,18.0,-0.543777683104,-0.495980936537,1.05882255343
6231,6231,https://geektimes.ru/post/43558/,geektimes.ru,43558,2008-10-30 00:08:00,@yaneblog,,False,7424,Как я сходил на Google Developer Day,116,12,348,122.0,22.0,-0.324817743634,0.670077710062,1.16469786122
6232,6232,https://habrahabr.ru/post/43565/,habrahabr.ru,43565,2008-10-30 01:43:00,@toxaus,misc,False,733,Еще одна старая ошибка о разных полах на сайте,60,3,171,66.0,30.0,-0.947040174798,-0.495265560562,0.639445673231
6233,6233,https://habrahabr.ru/post/43566/,habrahabr.ru,43566,2008-10-30 02:30:00,@zepps,admin,False,2905,Cisco. Второй выпуск. Используем Packet Tracer 5.0 для моделирования сети. Скринкаст.,62,105,22400,26.0,2.0,2.08918945859,1.55695840367,0.665625844828
6234,6234,https://habrahabr.ru/post/43572/,habrahabr.ru,43572,2008-10-30 05:19:00,@Springa,misc,False,717,Заголовок статей в блогах,7,1,123,6.0,1.0,-1.14923862512,-0.930535409649,-1.07785769973
6235,6235,https://geektimes.ru/post/43576/,geektimes.ru,43576,2008-10-30 06:20:00,@Shapelez,,False,1567,T-Mobile G1 разлочен,27,3,444,29.0,9.0,-0.132524698492,-0.208706750227,-0.0571652980549
6236,6236,https://habrahabr.ru/post/43540/,habrahabr.ru,43540,2008-10-30 08:11:00,@smira,develop,False,7519,Проблема одновременного перестроения кэшей,34,135,4500,44.0,1.0,1.08248271121,1.70900126339,0.170697501437
6237,6237,https://geektimes.ru/post/43583/,geektimes.ru,43583,2008-10-30 10:24:00,@Mordatyj,,False,2370,Автоматическая кормушка Maitre D’og,52,9,1200,36.0,3.0,0.632417752636,0.48738820391,0.490406967018
6238,6238,https://habrahabr.ru/post/43588/,habrahabr.ru,43588,2008-10-30 11:58:00,@fatcat,develop,False,1534,Продолжаем следить за ситуацией на рынке мобильных платежей,2,0,224,5.0,2.0,-0.778810087091,-1.36274792478,-1.90566100733
6239,6239,https://geektimes.ru/post/43595/,geektimes.ru,43595,2008-10-30 13:17:00,@Tylerskald,,False,2392,Нетбуки HP Mini 1000. Официально,87,10,1000,68.0,4.0,0.481591463136,0.551428854022,0.913417119482
6240,6240,https://habrahabr.ru/post/43596/,habrahabr.ru,43596,2008-10-30 13:25:00,@akve,management,False,3413,"Управляйте людьми, а не задачами",6,4,436,5.0,9.0,-0.365370970978,-0.355451400462,-1.18171779452
6241,6241,https://habrahabr.ru/company/yandex/blog/43598/,habrahabr.ru,43598,2008-10-30 13:52:00,,misc,False,1977,Ударный сезон Яндекс.Расписаний,19,1,246,40.0,11.0,-0.721464282357,-0.929132528791,-0.295639029469
6242,6242,https://habrahabr.ru/post/38447/,habrahabr.ru,38447,2008-10-30 13:52:00,@veevtam,develop,False,3656,Фреймворк Kohana — впечатления от использования,79,53,9000,53.0,9.0,1.51238677588,1.12709669355,0.872670268497
6243,6243,https://habrahabr.ru/post/43603/,habrahabr.ru,43603,2008-10-30 14:32:00,@alizar,admin,False,1830,Tribler сделал торрент-трекеры архаизмом,98,47,8000,92.0,3.0,1.43376510425,1.05080118839,1.04972347225
6244,6244,https://geektimes.ru/post/43607/,geektimes.ru,43607,2008-10-30 15:04:00,@alizar,,False,1047,Asustek выпустит Android-смартфон в I пол. 2009 года,25,2,80,22.0,3.0,-1.43862981567,-0.426633070609,-0.133863943608
6245,6245,https://geektimes.ru/post/43608/,geektimes.ru,43608,2008-10-30 15:31:00,@entze,,False,1068,Микроблоггинг на Mail.Ru набирает популярность,2,1,107,6.0,6.0,-1.21092379328,-0.729806839042,-1.9814523703
6246,6246,https://geektimes.ru/post/43609/,geektimes.ru,43609,2008-10-30 15:39:00,@ZakharS,,False,1582,Бесшумный компьютер нужен всем!,77,18,2400,62.0,10.0,1.15229255285,0.963012770349,0.809729095111
6247,6247,https://geektimes.ru/post/43599/,geektimes.ru,43599,2008-10-30 15:44:00,@oss,,False,16197,Flex Data Binding Tricks,19,45,2800,25.0,0.0,1.26398235213,1.6233875052,-0.351590035202
6248,6248,https://habrahabr.ru/company/begun/blog/43613/,habrahabr.ru,43613,2008-10-30 15:52:00,,misc,False,938,Вам письмо,0,0,305,11.0,5.0,-0.590907334793,-1.36320035243,-2.82213620312
6249,6249,https://habrahabr.ru/post/43615/,habrahabr.ru,43615,2008-10-30 16:14:00,@INCWADRA,develop,False,2665,"Virtual Movable Type, коротко о главном",5,2,251,4.0,1.0,-0.71023998223,-0.675088922087,-1.29676375483
6250,6250,https://habrahabr.ru/post/43621/,habrahabr.ru,43621,2008-10-30 16:35:00,@stirbu,misc,False,4377,"Мультфильм «Цыган»: Запрягайте, хлопцы, кони!",41,0,647,53.0,21.0,-0.123805057915,-1.35809310374,0.331704989186
6251,6251,https://habrahabr.ru/post/43622/,habrahabr.ru,43622,2008-10-30 16:39:00,@fatcat,develop,False,6994,Ответы на вопросы хабровчан,8,1,190,3.0,2.0,-0.881467231499,-0.922513540358,-0.95604297147
6252,6252,https://habrahabr.ru/post/43629/,habrahabr.ru,43629,2008-10-30 17:13:00,@Adamska,admin,False,712,Ubuntu 8.10 Final,592,5,953,135.0,24.0,0.116182128399,-0.240287365727,2.5433163374
6253,6253,https://geektimes.ru/post/43630/,geektimes.ru,43630,2008-10-30 17:29:00,@AntonShevchuk,,False,392,Кубик Рубика,52,9,803,36.0,13.0,0.310176115604,0.471692576912,0.481179545297
6254,6254,https://habrahabr.ru/post/43634/,habrahabr.ru,43634,2008-10-30 17:47:00,@alizar,design,False,1642,SecondLight: двойной тачскрин или Surface на стероидах,15,1,289,24.0,1.0,-0.621059550501,-0.922936335565,-0.477231863518
6255,6255,https://habrahabr.ru/post/43636/,habrahabr.ru,43636,2008-10-30 17:51:00,@ZakharS,misc,False,981,Актуальность статей,51,5,140,53.0,8.0,-1.06861737081,-0.236431508766,0.501979222568
6256,6256,https://habrahabr.ru/post/43637/,habrahabr.ru,43637,2008-10-30 18:01:00,@crocodile2u,develop,False,13128,распараллеливаем выполнение задач с помощью stream_select(),16,102,2200,44.0,3.0,0.642855552837,1.53727407804,-0.427729627761
6257,6257,https://habrahabr.ru/post/43641/,habrahabr.ru,43641,2008-10-30 18:55:00,@DYPA,develop,False,809,Opera 9.62,22,0,164,23.0,0.0,-0.970376537909,-1.35522556525,-0.175756769529
6258,6258,https://habrahabr.ru/post/43643/,habrahabr.ru,43643,2008-10-30 19:26:00,@subz,develop,False,11773,Выкатываем в бой,43,132,974,77.0,7.0,0.135889383594,1.69379779124,0.366090693606
6259,6259,https://geektimes.ru/post/43645/,geektimes.ru,43645,2008-10-30 20:21:00,@denisbaltin,,False,1000,Пульт для мозга,64,6,484,28.0,7.0,-0.0771115346238,0.196505902629,0.647343546882
6260,6260,https://geektimes.ru/post/43646/,geektimes.ru,43646,2008-10-30 20:30:00,@Kuuuzya,,False,770,Кубик Рубика — Hi-tech.,50,8,2000,54.0,21.0,1.0009013822,0.391294532464,0.442565314514
6261,6261,https://habrahabr.ru/post/43652/,habrahabr.ru,43652,2008-10-30 23:34:00,@Andrewus,admin,False,899,Владельцам нетбуков посвящается: Unetbootin,49,93,4400,41.0,10.0,1.07344234854,1.47073925065,0.467180324614
6262,6262,https://geektimes.ru/post/43672/,geektimes.ru,43672,2008-10-31 07:33:00,@defaul,,False,724,Тыквы для Хэллоуина,52,8,1100,54.0,23.0,0.536967882367,0.387555813787,0.47030254204
6263,6263,https://habrahabr.ru/post/43674/,habrahabr.ru,43674,2008-10-31 08:01:00,@Shpankov,develop,False,3721,Российский университетский тур Opera Software начинается,83,5,204,27.0,9.0,-0.838523514397,-0.238534525955,0.897828297117
6264,6264,https://habrahabr.ru/post/43539/,habrahabr.ru,43539,2008-10-31 08:31:00,@smira,develop,False,8165,Сброс группы кэшей и тэгирование в memcached,9,158,4600,45.0,1.0,1.09630863726,1.79750469826,-0.887500567208
6265,6265,https://habrahabr.ru/post/43676/,habrahabr.ru,43676,2008-10-31 10:19:00,@burzilov,develop,False,1449,IE5+ и CSS3 — есть способ подружить!,80,110,727,65.0,18.0,-0.0518787252892,1.56620659643,0.867735546772
6266,6266,https://habrahabr.ru/post/43680/,habrahabr.ru,43680,2008-10-31 10:59:00,@Maratd,admin,False,1081,Домен MoneyWatch.com продан за 125 тысяч долларов,12,0,132,1.0,3.0,-1.10913772166,-1.35329188608,-0.667938426295
6267,6267,https://habrahabr.ru/post/43684/,habrahabr.ru,43684,2008-10-31 11:37:00,@alekhinsasha,develop,False,1381,Председатель Правительства Российской Федерации ознакомился с работой нового сайта,213,2,256,67.0,15.0,-0.696735025794,-0.669979635327,1.68316012209
6268,6268,https://geektimes.ru/post/43688/,geektimes.ru,43688,2008-10-31 11:51:00,@fotonstep,,False,3674,6 месяцев спустя…,4,0,272,5.0,1.0,-0.51961126183,-1.27509200252,-1.61402374397
6269,6269,https://geektimes.ru/post/43693/,geektimes.ru,43693,2008-10-31 12:50:00,@ramber,,False,1601,«Одноклассники»: вход только с деньгами,209,3,1100,91.0,49.0,0.539190740035,-0.224146289272,1.67632370779
6270,6270,https://habrahabr.ru/company/yandex/blog/43694/,habrahabr.ru,43694,2008-10-31 12:52:00,,misc,False,1388,Бесплатный антивирус для защиты Яндекс.Денег,7,1,399,9.0,7.0,-0.421147851164,-0.920570559375,-1.07350059311
6271,6271,https://habrahabr.ru/post/43696/,habrahabr.ru,43696,2008-10-31 12:56:00,@fatcat,develop,False,1211,техническое объявление,4,0,128,1.0,1.0,-1.12474212392,-1.34711124493,-1.4642054327
6272,6272,https://habrahabr.ru/post/285294/,habrahabr.ru,285294,2008-10-31 13:21:00,@ooprizrakoo,management,False,1993,Несколько советов соискателям,84,29,892,39.0,30.0,0.0816598563109,0.757657285,0.908861369619
6273,6273,https://habrahabr.ru/post/43704/,habrahabr.ru,43704,2008-10-31 14:27:00,@SaintSerge,develop,False,5378,Мультидоменный сервер nginx -> apache,79,140,7000,72.0,16.0,1.36394655709,1.71251325957,0.856316310932
6274,6274,https://habrahabr.ru/post/43706/,habrahabr.ru,43706,2008-10-31 14:41:00,@xxicb,develop,False,6828,Пример создания анимированного меню,18,36,1300,29.0,10.0,0.315502819507,0.878092916268,-0.348238258196
6275,6275,https://habrahabr.ru/post/43707/,habrahabr.ru,43707,2008-10-31 14:42:00,@nahrihra,design,False,1329,"Москва, понедельник 3 ноября, Юзабилити-Игра",2,2,127,3.0,2.0,-1.12987754403,-0.672032535506,-1.89144804322
6276,6276,https://habrahabr.ru/post/43708/,habrahabr.ru,43708,2008-10-31 14:48:00,@alizar,management,False,1843,Программа для обучения эффективному разговору,2,3,383,3.0,0.0,-0.442610995708,-0.493526130337,-1.8817940931
6277,6277,https://geektimes.ru/post/43716/,geektimes.ru,43716,2008-10-31 16:02:00,@alizar,,False,4191,"Секретное оружие Обамы: интернет, базы данных, психология",105,14,856,44.0,12.0,0.341327994235,0.780220381121,1.07036466624
6278,6278,https://habrahabr.ru/post/43723/,habrahabr.ru,43723,2008-10-31 17:16:00,@Shpankov,develop,False,467,Встреча с Opera в Перми,23,2,132,17.0,5.0,-1.09938108752,-0.669011013007,-0.140963556256
6279,6279,https://habrahabr.ru/post/43725/,habrahabr.ru,43725,2008-10-31 17:36:00,@NickMitin,design,False,1168,Дизайнерская задача об оформлении текста.,19,3,633,5.0,2.0,-0.127061006911,-0.494106769765,-0.292930118245
6280,6280,https://habrahabr.ru/post/43728/,habrahabr.ru,43728,2008-10-31 18:48:00,@sindrom,develop,False,3170,Отладка скриптов в Zend Studio,85,66,5300,52.0,15.0,1.19463072713,1.24669508637,0.917077408097
6281,6281,https://geektimes.ru/post/43734/,geektimes.ru,43734,2008-10-31 20:53:00,@entze,,False,1353,Mail.Ru Агент помогает искать работу,4,1,301,8.0,14.0,-0.455660065771,-0.765145893591,-1.68420738815
6282,6282,https://geektimes.ru/post/43736/,geektimes.ru,43736,2008-10-31 21:47:00,@SilverTH,,False,103,Найден Мак-вирус…,0,0,144,3.0,6.0,-1.01296052593,-1.29235760172,-3.11794708363
6283,6283,https://habrahabr.ru/post/43740/,habrahabr.ru,43740,2008-10-31 23:00:00,@Scala,develop,False,850,Java @ CERN,5,4,458,12.0,2.0,-0.333536538183,-0.358736482575,-1.28793199876
6284,6284,https://habrahabr.ru/post/43744/,habrahabr.ru,43744,2008-11-01 00:56:00,@enartemy,develop,False,12663,Пишем на картинках,36,219,8600,88.0,16.0,1.48501195777,1.98007099125,0.218819965606
6285,6285,https://habrahabr.ru/post/43745/,habrahabr.ru,43745,2008-11-01 01:01:00,@gorbarsky,develop,False,2711,"Nimbuzz – Skype, SIP и IM на любом мобильном",115,23,2400,36.0,10.0,0.689740336243,0.602533144953,1.16661827693
6286,6286,https://habrahabr.ru/post/43735/,habrahabr.ru,43735,2008-11-01 07:38:00,@smira,develop,False,8078,"Memcached: статистика, отладка и RPC",7,126,6000,42.0,4.0,1.25575814019,1.63505840515,-1.05305569516
6287,6287,https://habrahabr.ru/post/43752/,habrahabr.ru,43752,2008-11-01 11:25:00,@kylish,management,False,1677,Сделка с совестью или какие версии макетов выкладывать в портфолио.,30,3,718,16.0,11.0,-0.0582364032033,-0.507513032667,0.0731070201769
6288,6288,https://habrahabr.ru/post/43753/,habrahabr.ru,43753,2008-11-01 11:43:00,@iBear,misc,False,617,Опубликованы материалы,2,1,134,4.0,1.0,-1.09027929111,-0.934812371183,-1.8667958431
6289,6289,https://habrahabr.ru/post/43755/,habrahabr.ru,43755,2008-11-01 11:49:00,@alexandrov,develop,False,715,QtCreator. Вышел Technology Preview кроссплатформенной среды разработки для Qt,34,12,474,26.0,0.0,-0.311431931258,0.223204054415,0.177572129971
6290,6290,https://habrahabr.ru/post/43345/,habrahabr.ru,43345,2008-11-01 12:30:00,@persei,develop,False,10839,"Miranda Way: Smaller, Faster, Easier?",201,32,6600,145.0,8.0,1.31659076503,0.798779495953,1.62978617365
6291,6291,https://habrahabr.ru/post/43757/,habrahabr.ru,43757,2008-11-01 13:13:00,@Indalo,misc,False,2569,Антипрогресс на передовой,247,7,1200,260.0,12.0,0.258395562452,-0.0814710271759,1.8000849272
6292,6292,https://habrahabr.ru/post/43761/,habrahabr.ru,43761,2008-11-01 14:07:00,@Lite,develop,False,6557,Анти-паттерны Test Driven Development,64,189,10200,109.0,2.0,1.58021793504,1.87996834669,0.678699494375
6293,6293,https://habrahabr.ru/post/43773/,habrahabr.ru,43773,2008-11-01 16:21:00,@SynteZZZ,develop,False,6937,Новые возможности C# 4.0. Часть 1: dynamic,29,17,4800,39.0,4.0,1.11030163716,0.421642993916,0.0373530798983
6294,6294,https://habrahabr.ru/post/43776/,habrahabr.ru,43776,2008-11-01 16:46:00,@habriel,misc,False,2225,Вторая глобальная раздача ФППП-призов,88,1,220,44.0,15.0,-0.789538521152,-0.939113424571,0.94240528043
6295,6295,https://habrahabr.ru/post/43780/,habrahabr.ru,43780,2008-11-01 17:23:00,@dinamyte,develop,False,3520,Настоящая популярность или учебная тревога?,82,4,1400,28.0,9.0,0.352291516007,-0.371335714099,0.878902194942
6296,6296,https://habrahabr.ru/post/43782/,habrahabr.ru,43782,2008-11-01 17:43:00,@mdevils,misc,False,1795,Расширяем Хабр,69,37,274,76.0,9.0,-0.65470988472,0.883988142452,0.735572601065
6297,6297,https://habrahabr.ru/post/43784/,habrahabr.ru,43784,2008-11-01 17:51:00,@art_lomov,misc,False,1421,Подведены итоги конкурса WebHiTech,29,6,136,16.0,3.0,-1.08469420421,-0.164717283588,0.029781255667
6298,6298,https://habrahabr.ru/post/43787/,habrahabr.ru,43787,2008-11-01 18:25:00,@keysolutions,develop,False,847,Drupal получил Overall 2008 Open Source CMS Award,93,2,317,37.0,2.0,-0.561221284872,-0.689469135411,0.980449071779
6299,6299,https://habrahabr.ru/post/43783/,habrahabr.ru,43783,2008-11-01 18:39:00,@Assuri,admin,False,4690,Как тяжело «попасть» в Ubuntu,51,24,617,112.0,2.0,-0.149124884335,0.626062531361,0.485429736711
6300,6300,https://habrahabr.ru/post/43793/,habrahabr.ru,43793,2008-11-01 21:27:00,@arestov,misc,False,340,Обновление-напоминалка. Простое игнорирование,0,0,138,1.0,0.0,-1.07451852849,-1.3761805106,-2.80534600835
6301,6301,https://geektimes.ru/post/43796/,geektimes.ru,43796,2008-11-01 22:15:00,@dinamyte,,False,6886,Удивительное рядом вместе с Windows Media Player 12,110,7,4900,86.0,23.0,1.65526530812,0.308247491141,1.08985294885
6302,6302,https://geektimes.ru/post/43801/,geektimes.ru,43801,2008-11-02 05:29:00,@NeonXP,,False,2998,Начала,34,44,364,55.0,4.0,-0.317966615026,1.67040712371,0.082862116442
6303,6303,https://habrahabr.ru/post/43803/,habrahabr.ru,43803,2008-11-02 10:03:00,@INCWADRA,design,False,520,1000 замечательных иконок для веб страниц,43,213,4900,98.0,29.0,1.15276264126,1.97774710167,0.350388243647
6304,6304,https://habrahabr.ru/post/43804/,habrahabr.ru,43804,2008-11-02 10:49:00,@dinamyte,develop,False,6235,Визуализируем данные на JavaScript,27,221,2700,72.0,2.0,0.778090037956,1.98670482573,-0.0179486108218
6305,6305,https://habrahabr.ru/post/43806/,habrahabr.ru,43806,2008-11-02 12:14:00,@darkwire,develop,False,3778,Собственный сервер Git на базе Ubuntu или Debian/GNU Linux,22,271,60500,37.0,4.0,2.70054470598,2.09907965348,-0.175464505958
6306,6306,https://habrahabr.ru/post/43808/,habrahabr.ru,43808,2008-11-02 12:49:00,@darkwire,develop,False,1020,Tip по использованию Git под Windows,22,55,9800,26.0,8.0,1.55488161363,1.11503547853,-0.175257457106
6307,6307,https://habrahabr.ru/post/43812/,habrahabr.ru,43812,2008-11-02 14:33:00,@Dreid,develop,False,3961,Jabber ID в собственном домене — просто,113,74,6600,108.0,24.0,1.31538922239,1.29589221073,1.14749324198
6308,6308,https://geektimes.ru/post/43813/,geektimes.ru,43813,2008-11-02 15:04:00,@Midgard,,False,845,ВКонтакте вводит «мини-вики»,126,15,4500,71.0,44.0,1.55205309816,0.843730753321,1.22856699491
6309,6309,https://habrahabr.ru/post/43814/,habrahabr.ru,43814,2008-11-02 15:11:00,@SynteZZZ,develop,False,8104,Новые возможности C# 4.0. Часть 2: параметры по умолчанию,60,22,8400,46.0,4.0,1.45989643303,0.565725887544,0.628705858702
6310,6310,https://habrahabr.ru/post/43815/,habrahabr.ru,43815,2008-11-02 15:14:00,@fayona,design,False,1336,Дизайн привычных вещей. Чашка без ложки,221,9,1700,64.0,32.0,0.471725203336,0.0527424526321,1.69390145575
6311,6311,https://habrahabr.ru/post/43825/,habrahabr.ru,43825,2008-11-02 19:36:00,@VSV,management,False,1229,Павлик Морозов жив!,547,14,1200,228.0,54.0,0.25686100691,0.304737515486,2.44314802953
6312,6312,https://habrahabr.ru/post/43828/,habrahabr.ru,43828,2008-11-02 20:52:00,@dinamyte,develop,False,9504,14 бесплатных Web-приложений для совместной работы,59,358,42700,123.0,6.0,2.45223281199,2.25941476165,0.604119422653
6313,6313,https://habrahabr.ru/post/43830/,habrahabr.ru,43830,2008-11-02 22:30:00,@Decoy,admin,False,1838,Воспроизведение 3GP «для чайников»,20,15,3400,17.0,1.0,0.88363259307,0.334529691575,-0.262429791045
6314,6314,https://geektimes.ru/post/43831/,geektimes.ru,43831,2008-11-02 22:39:00,@Bahusss,,False,4464,Любопытные факты о новом интерфейсе панели задач в Windows 7,114,4,815,64.0,10.0,0.266831297422,-0.0799707556057,1.12815027758
6315,6315,https://habrahabr.ru/post/43839/,habrahabr.ru,43839,2008-11-03 02:00:00,@SynteZZZ,develop,False,8836,ASP.NET MVC + jQuery = рай для AJAX,35,68,31000,33.0,11.0,2.23282351211,1.23158593129,0.181806073349
6316,6316,https://habrahabr.ru/post/43844/,habrahabr.ru,43844,2008-11-03 05:32:00,@ETCDema,develop,False,9255,Как сайт может отправлять события…,43,87,770,91.0,4.0,-0.030429270457,1.37732083395,0.347045325983
6317,6317,https://habrahabr.ru/post/43846/,habrahabr.ru,43846,2008-11-03 10:33:00,@Maratd,admin,False,1449,Начался прием заявок на домены в зоне TEL,6,0,167,2.0,0.0,-0.9587353953,-1.37223766688,-1.17059636691
6318,6318,https://geektimes.ru/post/43856/,geektimes.ru,43856,2008-11-03 12:41:00,@Shapelez,,False,1466,Открытое железо + открытый софт =?,49,7,194,43.0,8.0,-0.798749015061,0.286603804576,0.372581522502
6319,6319,https://habrahabr.ru/post/43861/,habrahabr.ru,43861,2008-11-03 14:15:00,@hooey,management,False,1171,Как дела?,62,16,159,86.0,27.0,-0.988526713288,0.365736763876,0.646617850003
6320,6320,https://geektimes.ru/post/43862/,geektimes.ru,43862,2008-11-03 14:21:00,@alizar,,False,814,Windows 7 пре-бета появилась в торрентах,48,5,109,47.0,25.0,-1.22186255228,0.0599177113547,0.353494903455
6321,6321,https://habrahabr.ru/post/43864/,habrahabr.ru,43864,2008-11-03 14:58:00,@alizar,develop,False,1526,Google подключил OCR-движок для индексации PDF,32,6,551,51.0,2.0,-0.234170862565,-0.180545357354,0.110709751443
6322,6322,https://habrahabr.ru/post/43859/,habrahabr.ru,43859,2008-11-03 15:15:00,@nikolaikopernik,develop,False,3079,Как я заново открыл для себя инкапсуляцию в java.,68,48,10300,50.0,37.0,1.55128355405,1.01314664873,0.719382432063
6323,6323,https://habrahabr.ru/post/43868/,habrahabr.ru,43868,2008-11-03 15:41:00,@DisDis,develop,False,1923,Developer Tools — online изменения CSS на сервере,50,19,1500,39.0,11.0,0.372213022511,0.461236263259,0.46850805888
6324,6324,https://habrahabr.ru/post/43731/,habrahabr.ru,43731,2008-11-03 17:08:00,@el777,develop,False,5910,Интервально-ассоциативный массив,80,73,2800,96.0,7.0,0.752053590376,1.26373362121,0.85024975302
